18.2808	1.04963	4.74158	1.22045	32.1272	1.15715	2.40904	2.10401	58.3166	3.68339	1.55708	3.71365	23.9155	677.995	1.99429	4.4138	0.2096	397.756	323.394	0.223892	0.136571	0.039723	144.507	0.057502	56.5378	233.48	876.197	0.021508	0.190321	42.5716	264.415	72.8913	0.0228	0.03795	0.236832	0.261832	2689.05	25.1704	47.9555	6.69644	3.61318	3.15375	2.20332	10.6614	11.654	2.54124	5.06195	7.96477	0.300137	2.20522	74.7795	1.16391	0.045045	0.310605	7320.31	37.0109	540.577	0.042328	0.297774	388.757	0.540071	0.294791	1954.71	156.32	0.17037	0.066381	24.4123	0.04484	67.255	8.05188	0.068226	0.012777	185.011	0.069073	29.0694	8.87106	1.14803	6.6686	3.51971	40.4165	0.90515	61.0527	0.397834	0.907714	6.9811	3.73824	6.74914	6.02766	5.24893	0.152966	0.380932	0.086478	95.0655	0.096924	0.101738	0.082662	93.3425	1262.75	0.106331	262.541	321.989	0.056954	117.865	0.039585	304.636	0.290405	0.104554	0.317314	0.090204	877.019	30.6373	0.926221	12.5166	0.671923	634.515	33.5747	6.42956	4.65252	203.459	12.8111	2.05683	19.1466	35.1704	514.697	0.43466	8.40156	0.705634	1086.28	52.7393	0.075113	0.016233	0.011962	820.961	0.159135	99.8308	4992.1	694.116	0.539131	0.085921	0.083209	95.719	22.1786	0.24907	0.014178	0.750138	0.030117	1140.2	37.2217	14.936	12.6647	13.494	0.694706	5.42374	2.79497	13.8104	1.88537	11.0243	6.70111	2.27437	2.44391	27.5027	1.58841	0.06443	0.125667	0.108562	6.26044	2790.4	0.135784	2274.96	0.022527	0.064301	0.160126	0.10506	180.6	0.026602	0.087442	164.132	0.708533	12.1252	112.262	0.020672	0.255339	742.775	0.058345	2.56081	2.56998	1.11801	10.1153	4.23907	44.4824	1.67208	26.3608	1.99554	11.8261	3.13561	24.7504	15.1873	34.1988	12.9351	0.079661	0.159899	0.38484	76.2272	0.05955	0.232764	0.108132	678.471	530.087	0.107209	10075.8	107.455	1154.42	706.481	0.015657	453.389	0.74206	0.037159	0.564648	0.069652	2921.29
37.0729	115.596	90.8608	1.6302	1067.34	54.8215	5.85202	152.556	26.6155	26.554	4.16798	93.6485	616.632	0.045793	360.042	36.1256	529.051	46.5924	0.086939	352.26	193.533	105.962	122.428	29.7345	0.056074	0.164173	858.435	4463.75	17.6165	95.5287	148.534	103.958	0.442791	22.3262	125.632	487.306	4949.79	11.0222	793.871	51.9497	17.9991	7.52897	1671.22	63.2676	3.46847	560.687	14.3628	6.01687	0.097261	47.7745	557.603	42.9747	0.03778	669.862	28.7078	0.153302	0.250609	566.505	476.142	81.0906	187.528	0.113432	0.040286	1187.99	66.7866	0.04285	0.07322	108.182	24.8797	1.05119	23.2429	49.825	1090.91	0.587966	484.929	9.19161	395.454	20000	0.888402	6978.08	443.072	6.58816	5.88498	171.283	139.608	0.637254	3.05102	20.5056	1.7914	76.8464	0.158937	0.106852	0.014133	0.062944	767.462	0.111089	409.515	166.701	345.046	20.0834	598.002	84.3077	734.318	0.064468	561.062	440.93	23.6225	2108.01	2167.2	361.99	56.208	30.9816	12.6856	10.2027	73.4817	546.091	0.819559	1150.86	5.47826	28.3979	52.3058	198.832	1427.35	0.108163	54.0169	51.5161	185.341	360.126	0.046104	1006.1	0.244959	101.789	189.115	193.781	101.399	0.018854	573.509	85.2667	195.452	0.172502	155.265	107.885	36.8116	41.1604	0.258648	89.2012	2.9715	26.5958	6003.53	32.6621	3.99612	4.18088	821.7	56.1983	5.36876	155.875	107.835	5.73331	0.319078	231.234	100.6	12.7669	0.369799	48.587	0.18651	0.119444	0.083086	228.636	0.010009	11246.8	285.878	808.519	0.005781	879.287	1780.96	220.349	0.043177	2662.52	181.313	0.156338	7.51136	162.046	278.209	750.49	149.149	29.7098	357.288	20000	0.640221	1764.48	536.864	2.70643	2.7715	528.925	7.76966	0.876975	1.89671	7.30085	31.6616	92.6371	167.225	0.027395	0.004932	0.053352	299.88	0.109412	43.2647	500.185	48.7403	224.137	3167.89	170.383	1658.32	0.033111	629.374	223.612	11.0943	185.404	732.842	3605.6
0.352919	491.514	37.4825	0.668913	15.7315	3.58493	23.7189	2.65123	30.9919	2.58178	0.464403	75.6525	57.2213	8.80366	29.8678	6.46863	0.214571	0.040385	268.578	0.030954	0.066036	0.29703	0.062048	0.135205	0.184474	334.903	0.019161	0.065672	99.2023	516.602	9.87559	652.831	0.114364	0.064536	0.504601	0.170206	197.056	1.68391	88.5948	1.19547	0.136351	1.2721	9.70407	2.42988	50.0671	22.6855	6.88397	40.6434	1.40325	33.0475	13.4473	3.7982	0.086835	0.183398	0.2448	0.133679	4573.8	0.101912	865.941	0.160645	0.026141	707.873	61.0013	159.247	0.422319	0.097984	579.359	0.098574	711.759	0.329839	0.057801	0.328124	25.8977	0.084579	0.02461	8.72833	0.563667	11.8971	44.9998	103.81	5.1391	2.20746	56.7591	1.97034	11.5024	2.3063	16.9119	1.55579	10.7658	0.267678	0.462334	3807.01	0.442112	78.7044	0.01586	0.284915	179.3	0.261611	198.681	0.271423	1159.33	0.235894	293.188	0.158655	29.6947	493.351	0.552659	0.00727	0.454751	253.805	2.25368	148.831	442.521	1.04631	44.3734	44.3209	88.5194	2.48409	23.0479	1.48101	0.296646	354.171	35.5877	47.0585	55.8853	12.6797	0.231872	0.055931	305.346	0.023963	0.080924	0.03835	0.076903	0.087978	1214.69	922.656	0.086158	0.115389	0.283326	272.093	20.7638	534.041	0.494946	0.805288	0.252781	0.257459	386.102	3.93974	68.5822	2.42922	0.103026	1.00021	1.82912	2.75391	33.4751	44.8238	16.6613	12.8525	1.9751	280.156	44.3656	0.804514	0.060995	0.153275	0.291672	0.469202	1992.92	0.091125	1949.79	0.279316	56.7107	0.07994	154.562	0.173971	0.063856	0.132828	992.663	233.199	1804.3	0.038405	0.154573	1.14936	156.847	0.15494	0.212646	9.9752	1.13053	59.6843	63.5287	40.295	10.191	24.6463	33.2675	0.695073	0.943455	0.23535	22.4788	1.87422	14.4001	137.535	0.049904	0.069193	0.323769	313.44	0.09521	0.319468	88.2378	0.079834	2589.71	134.252	266.911	0.119392	41.6821	0.163252	268.295	0.342164	0.201565	0.033836	0.176578	44.2543
0.191399	4.39491	28.1998	45.2088	1068.09	37.5096	195.421	824.418	53.2512	20.7307	41.4712	40.8881	3.16806	43.9399	86.4674	4.73422	756.227	353.31	377.528	55.6213	0.269564	467.319	1033.46	0.088102	0.246199	0.370193	1568.98	156.189	8.5202	0.218725	9.81717	0.189293	14.9491	541.838	25.0316	0.025771	423.338	12.2658	2101.07	190.719	7.71817	2225.58	178.958	24.5144	214.912	98.4814	10.7386	12.9358	1.45555	42.0468	11.6316	1847.16	0.071628	1238.43	0.030249	240.416	0.384427	127.192	183.883	0.050379	503.96	154.717	653.41	188.244	2552.99	0.486135	0.051383	134.308	15.1989	0.16392	8.31462	80.3233	267.331	94.0866	56.0456	1.60993	112.741	558.304	0.582547	321.524	659.097	134.289	34.3632	11.372	0.556673	1.52666	30.67	70.1842	0.799584	88.0098	0.044116	0.189027	0.043924	0.119114	633.791	0.033714	32.6997	684.826	118.518	562.088	1292.13	130.427	2359.68	0.097882	921.699	444.825	0.128699	0.059595	572.984	40.3532	0.039141	31.8659	11.7241	96.6986	765.067	37.6197	110.305	255.888	14.5065	117.164	38.4241	6.52828	10.4862	26.4515	61.9226	1.85935	79.8964	0.226768	952.337	717.913	0.646276	1169.68	0.019941	993.249	0.031903	0.137807	0.548934	54.9403	379.138	0.136798	140.864	142.866	3956.65	40.1519	480.567	185.219	74.9224	29.6846	1879.46	264.184	10.1609	4257.46	1491.01	151.922	114.918	144.101	25.9125	13.6538	2.71755	56.5463	3.83461	7832.39	0.171502	5950.3	0.10039	0.169315	0.054763	0.22519	599.34	0.076728	44.1425	201.986	0.12376	1.77292	8.13614	0.089652	0.074414	17.4959	2075.68	0.099113	0.48055	0.035224	653.909	731.918	21.7738	4.09436	121.784	573.186	3.00684	274.352	238.339	149.895	45.0696	51.0526	0.523233	0.970808	53.2653	34.446	0.939689	0.0202	29.158	0.139228	0.036104	0.172007	0.024824	0.092743	89.6505	849.023	34.5602	102.316	2571.81	102.581	247.93	1.65134	78.6571	268.583	0.048988	52.0369	199.913	25.5145
0.364408	4.58516	0.487958	124.191	0.32433	1.46458	34.7213	612.517	80.0174	11.7574	0.831033	3.62665	12.1386	3.0827	82.2438	2.86435	0.293466	0.01278	0.08568	0.11027	0.148131	0.164743	0.183826	696.444	24.4201	0.113222	0.861931	94.547	110.159	13.2915	0.083923	666.631	0.020831	0.042341	0.05963	0.058896	67.5515	5.46082	5.58152	0.296596	0.305193	5.95523	12.0799	3.25792	14.2747	6.65576	11.4901	104.123	55.1365	5.56574	16.8924	67.0925	0.063419	0.122428	416.549	0.106063	45.322	0.103686	0.230735	0.540049	0.421839	130.485	747.096	0.060813	0.076744	0.051639	0.237617	0.186116	422.837	0.232993	0.033542	0.032949	0.220244	30.3091	0.623308	3.38003	8.63483	5.36825	0.225532	3.00922	5.60966	39.9583	88.5546	12.4114	0.916072	1.96234	8.16959	0.211194	0.285595	0.145185	0.073451	0.089719	0.014762	277.324	0.00979	0.132584	59.6676	0.092516	0.077672	188.318	106.338	128.03	0.125848	0.119018	0.049393	0.098386	1.40939	1052.54	0.079751	620.277	0.742703	22.2633	2.03972	26.7303	0.138613	1.81353	15.3152	734.397	16.7772	47.7638	0.352041	4.7241	20.271	2.92391	22.5922	2.21287	0.070368	0.041932	0.386566	0.064512	76.5701	0.035209	0.145685	56.416	943.179	0.137061	30.4007	41.6556	30.7691	122.562	0.095434	58.0047	0.22983	0.573299	0.079259	0.013893	37.102	74.1064	4.64289	2.8352	0.389143	9.27756	54.3298	2.1164	17.9958	12.2122	8.02455	69.924	133.006	17.3272	15.9759	118.027	0.098019	0.103494	365.606	202.667	18.236	0.053029	0.087147	0.044633	4300.53	291.937	538.693	0.045328	0.109993	0.036715	93.0185	0.123063	321.208	0.067018	0.094651	0.131187	0.185962	96.8777	0.478034	2.8284	11.1752	1.49638	0.768229	2.6156	1.44581	29.3818	73.5421	22.569	2.5825	1.1629	14.3951	1.20933	0.202643	0.087275	0.089684	242.915	0.1216	1820.66	0.032755	2893.43	443.189	0.077672	301.43	117.002	788.531	1349.15	0.016692	0.055413	110.876	0.490523	0.353142	306.2	0.156594	43.1904
0.401269	222.071	5.06557	296.87	142.289	16.8778	140.883	657.734	89.6237	223.873	96.2668	20.742	20.9298	61.8453	2.07004	12.0877	0.649317	14.7843	0.262205	0.222994	4525.47	717.411	42.766	25.2687	0.098833	40.3648	358.507	0.096789	0.197486	1140.54	0.443952	153.501	2864.54	5.12486	0.056472	36.1563	94.314	11.1755	277.032	379.968	12.57	363.041	114.29	59.9084	837.456	1872.69	12.1622	1.13542	339.909	303.821	0.240734	208.463	0.069232	149.392	82.3242	1041.7	900.39	0.022241	204.428	1199.03	38.5214	107.737	0.033862	761.457	4857.26	835.279	102.107	156.004	104.498	0.039027	289.263	24.8326	1404.21	93.5827	40.0517	59.4988	47.4659	135.691	2.83258	1292.13	297.679	303.379	422.047	2001.27	11.865	0.374593	2856.51	58.1541	0.229595	0.264399	213.893	61.968	0.08004	0.128924	0.042643	239.024	21.6911	232.952	1683.48	0.217119	891.779	1299.39	0.039712	0.09496	1706.25	28.5333	0.061093	0.155488	8243.76	2789.4	1.0096	120.571	20.303	383.044	188.168	2.48499	543.474	738.665	309.149	634.454	384.81	3.13127	24.681	28.4182	29.1088	91.5294	242.679	598.621	0.20059	2.78488	362.75	471.899	42.9643	0.1457	61.264	13.1285	37.9598	356.253	2280.16	558.22	94.4053	0.262094	1209.61	23.4517	0.108297	122.061	2491.85	44.4911	533.609	410.916	20.2026	111.6	184.488	120.006	173.021	774.697	5.6423	1.76001	85.4297	37.3956	0.600807	413.829	0.04551	0.022603	368.992	0.039481	152.94	0.186946	122.073	34.0561	35.7258	34.0878	0.019606	3977.15	10977.5	89.2761	0.115652	450.747	187.303	0.618713	176.445	65.4955	547.531	27.1384	37.0973	41.493	77.8133	53.2527	24.1781	656.293	493.764	1016.21	667.98	1082.86	3.48797	1.10491	2621.88	47.6497	0.831906	114.835	429.528	34.738	1.20988	0.035026	0.143755	31.4876	51.7394	370.245	1544.89	0.231003	954.525	55.8296	66.9018	0.144258	57.3669	77.9608	0.078362	0.143696	631.742	12.0718
1.57054	31.5658	0.863002	324.276	18.5669	0.255509	251.816	11.2232	55.7173	487.257	30.3617	562.12	439.382	0.823859	17.1798	0.188753	0.143488	0.122388	239.658	0.100063	0.052067	0.294055	0.140256	2272.77	1370.4	0.040241	169.207	1130.32	0.115525	96.6412	0.012159	7.29117	0.072777	0.274847	0.041576	338.299	61.9546	2.92839	0.035405	8.46565	2.90286	114.532	32.6352	70.1811	3.41101	3.47929	4.38678	3.45163	26.4888	307.434	26.734	51.788	0.050915	0.49825	0.666853	374.757	0.045675	0.135477	0.013921	0.869066	0.561185	33.0605	235.17	0.140606	0.185466	0.118101	0.022705	0.198676	489.8	0.080448	0.040814	0.095859	251.122	417.809	30.7277	73.8845	4.26602	4.89331	9.60694	20.4435	19.9351	4.87239	14.6292	6.88984	3.15916	9.89895	0.68328	2.98335	1.19619	0.376847	0.109962	20000	2288.87	63.9736	0.104138	236.044	542.355	0.086022	0.378024	60.8151	167.769	22.7656	0.070284	62.6266	0.255631	2.87555	0.030325	0.025131	0.165396	989.713	13.0568	20.6825	0.212877	62.1968	9.06631	0.208007	45.2198	1.82806	222.34	197.71	34.5955	1360.02	54.4008	2.69533	6.99424	0.374833	0.512902	0.071132	529.594	201.942	0.16425	0.348007	0.162447	8.53043	9.90237	297.523	46.2247	822.936	0.084118	12.2019	0.116127	39.3154	0.152324	0.134373	0.803657	0.069138	197.642	3.77723	0.097594	10.5187	1.81057	8.59955	54.6123	144.83	6.907	14.4569	2.02028	3.57777	17.7938	971.178	4.87965	387.616	0.23858	0.336422	479.192	64.9553	0.002735	0.020777	0.070952	0.262847	0.117329	141.382	87.8066	0.119935	0.264468	0.108568	0.239326	0.194513	261.903	0.040988	0.027096	0.704394	104.394	23.1521	19.9686	37.6832	21.1005	51.6261	5.7669	22.6473	14.3846	3.56482	95.2902	1.69336	1.87493	3.69988	0.316765	0.365058	0.918016	0.397596	0.162486	0.716392	3824.04	20.1623	0.114499	340.323	204.586	0.040689	69.7502	119.31	93.0348	133.392	0.238542	3563.43	0.199739	0.310004	0.086924	0.016126	0.581633	1071.61
9.29659	1540.17	0.882398	347.297	1363.83	0.544162	6959.5	82.0609	154.6	3.69665	247.225	1327.82	0.341738	207.336	32.2532	0.072055	325.242	147.992	1.41755	0.045124	0.111735	1.06216	76.2368	4281.83	1049.66	0.126437	41.7074	571.671	108.717	444.432	0.056882	128.075	321.933	4.25475	1135.22	69.4108	1397.88	1.17402	191.864	809.806	4.8883	104.643	11.8699	16.153	1010.48	296.42	17.2596	2.45752	38.2414	20.7924	0.147878	83.7294	0.825476	59.2698	519.214	0.170532	0.198456	0.146344	70.3722	57.2747	66.2885	740.212	0.301633	724.726	3132.67	55.6088	3938.62	216.374	518.342	53.5906	610.144	552.4	113.4	768.176	1.41815	81.6907	4170.97	44.4752	36.7025	485.718	972.927	0.174371	169.361	159.628	442.86	0.13124	64.3856	156.393	9.81617	98.1895	11.5777	247.674	0.229648	0.101645	535.712	0.044123	9870.65	1366.43	0.189132	0.047923	106.101	406.837	84.7629	30.7797	44.7516	53.1141	96.5337	34.9606	155.775	575.188	11.6958	1052.48	1.92424	427.066	15058.5	0.138357	8144.4	153.771	88.7432	2.52029	429.543	606.028	0.426348	80.082	20.2421	0.009191	616.326	0.272665	0.152884	0.059385	0.031166	729.609	65.6154	204.464	575.615	0.208963	3643.25	89.9907	91.4786	41.8161	0.02416	175.24	140.913	25.5427	303.15	291.291	2327.7	2.37057	225.254	46.1463	1.69195	22.7363	19.3837	82.0505	435.382	78.0133	79.5745	1.61987	337.617	8.45625	0.038941	96.5187	1.10916	0.030103	0.272019	0.09129	0.012041	0.053778	159.122	133.666	38.534	87.8581	0.054752	0.134916	1532.08	64.0493	0.205713	12.7077	394.216	0.013738	19.0839	0.32291	124.22	62.9882	22.7737	77.8806	8489.85	9.11193	23.9608	681.426	288.555	0.344531	244.758	54.0307	80.3782	1.26173	195.272	111.213	11.0761	0.439307	315.582	0.018747	0.200686	0.769794	29.748	0.047617	2598.22	68.5533	0.068144	74.0862	0.061224	37.1809	85.8594	0.212883	143.686	84.426	0.154633	85.2028	1332.51	406.937
11.2402	15.2681	2.79217	1.63146	7.82655	0.689701	129.437	1.079	6.91982	40.9564	98.9352	2.80342	32.1142	15.7158	18.4915	0.107303	0.279	0.051368	250.689	0.27318	465.386	0.333585	0.061444	33.3208	231.712	24.7327	0.726495	163.525	90.1258	462.375	0.239565	0.014288	95.4444	0.137741	0.040306	0.406988	190.603	0.499831	11.5641	1.8253	4.79214	20.0445	5.40895	3410.81	21.3366	1.47046	5.47785	2.59628	12.0181	51.1364	17.9295	24.6029	778.211	0.074897	0.101417	27.7309	0.33832	0.206105	1423.9	0.027313	0.093511	1125.05	53.8225	0.119524	0.183436	0.150901	947.326	0.17508	227.612	0.677303	0.032416	0.434356	0.059948	267.255	1.55489	13.1143	694.919	529.416	26.3829	1.48139	1.67613	19.0327	6.74901	0.734774	3.82268	2.95145	0.390699	2.58384	1.82052	0.086051	0.198117	0.213327	0.047476	11.9592	0.290153	17.5644	0.157438	209.366	48.4138	617.856	0.035833	433.516	0.121739	171.777	0.387219	115.125	0.068156	0.037872	0.264364	45.0574	10.7423	35.681	3.91313	3.70089	7.12179	1.7684	158.46	4.10867	20.5356	36.5535	128.101	8.97993	3.62945	12.1466	14.3866	0.077282	0.149208	0.33757	474.239	0.043617	2491.46	0.054538	0.266154	1470.43	104.092	62.9585	0.17905	31.8029	0.158997	2167.71	0.064555	187.717	369.589	0.046737	0.003477	32.1254	70.4772	0.85659	3.4839	8.10393	39.3902	3.86554	10.6849	824.527	106.471	1.27967	13.9161	1.08764	5.87898	18.2261	13.0791	88.4644	125.914	0.133713	290.411	36.0921	0.089253	0.019207	0.091592	0.13475	18.3128	230.454	2072.34	155.941	0.103455	0.091792	384.223	0.416874	122.496	0.752423	0.356989	0.825798	0.032971	1756.48	3.44154	156.839	165.925	106.469	21.4354	2.37281	2.41253	18.1102	11.6851	0.491722	1.51089	1.71712	0.464867	3.92895	43.9351	0.696762	0.08152	0.067896	0.082053	42.2385	0.037885	131.931	0.039612	0.121536	80.214	131.774	0.193946	0.084352	0.03639	7.50151	414.911	123.718	0.081436	0.253672	0.405983	263.116
45.0618	250.052	0.493013	21.2512	3888.77	0.094274	2164.49	6.56096	8.70011	292.231	71.655	37.8249	0.264466	1090.3	500.44	0.008867	703.125	0.070875	648.076	0.057276	0.097435	1005.58	0.038275	185.1	0.060124	1879.81	0.12776	72.5591	186.145	0.10586	0.04682	444.962	410.133	68.4742	0.143427	810.05	291.863	0.032407	2435.59	8.69394	12.5793	54.479	99.2963	1.08373	1166.73	2772.85	3.49972	11.5523	81.7109	6.34134	1.80803	27.3421	901.74	200.333	1209.59	0.320161	818.825	0.156814	7660.92	44.2887	0.045221	0.121487	0.075001	15.4668	2561.77	634.912	61.3975	12.0675	0.648658	289.071	4536.8	164.048	97.6851	95.4016	1.46756	55.9457	2084.42	58.3738	560.433	257.429	53.0382	45.4111	48.1271	1.25605	5.04458	0.105105	52.626	23.5522	14700	0.057521	261.337	0.010623	0.189752	0.090915	0.04052	147.44	159.878	396.247	2399.51	132.182	9.4254	1056.66	0.177811	0.072083	0.142359	15.9528	0.093279	18.4066	229.184	88.3105	21.4967	101.813	2.3413	10.4817	6710.06	0.034128	623.013	11.1404	7.46014	568.129	59.7134	9.77658	0.299184	2205.27	483.104	0.057396	93.792	33.3999	405.821	0.098726	1529.61	540.099	0.271792	42.1846	0.03052	79.9343	577.594	112.713	343.727	0.139829	0.039342	0.193099	60.5044	330.628	204.046	2827.7	0.05157	0.015036	2208.79	1.21647	13.0519	76.7604	101.545	2.00008	3618.29	114.761	8.71156	4.14383	415.07	0.942356	9.29569	14.8649	0.138226	0.039692	125.427	0.503879	1166.31	0.032764	247.1	55.7987	6444.16	0.03338	0.037609	155.365	1072.65	569.512	0.118022	8.24824	1074.22	382.407	0.396059	531.861	1769.23	118.942	2.45361	31.7276	102.803	94.298	415.695	550.358	124.078	204.798	22.2886	8.21838	60.4899	0.108726	85.0723	118.367	1158.53	0.142643	80.43	0.068894	0.199788	0.107242	0.157661	13445	242.212	231.663	201.169	0.369393	16.4033	108.797	163.832	142.544	782.043	88.8026	0.034473	187.986	0.114422	23.508
